UF,MUNICIPIO,TOTAL,AUTOMOVEL,BONDE,CAMINHAO,CAMINHAO TRATOR,CAMINHONETE,CAMIONETA,CHASSI PLATAF,CICLOMOTOR,MICRO-ONIBUS,MOTOCICLETA,MOTONETA,ONIBUS,QUADRICICLO,REBOQUE,SEMI-REBOQUE,SIDE-CAR,OUTROS,TRATOR ESTEI,TRATOR RODAS,TRICICLO,UTILITARIO,municipio_limpo,uf_limpa,chave_merge,DIESEL,FLEX
SE,PEDRINHAS,3117,823,0,59,0,163,23,0,54,8,1632,240,21,0,65,7,0,4,0,0,2,16,PEDRINHAS,SE,PEDRINHAS_SE,153.0,1295.0
SE,PINHAO,1989,598,0,40,15,109,15,0,39,16,989,78,17,0,49,19,0,1,0,0,0,4,PINHAO,SE,PINHAO_SE,130.0,871.0
SE,PIRAMBU,2388,877,0,41,7,133,37,0,45,7,933,138,34,0,122,1,0,2,0,0,1,10,PIRAMBU,SE,PIRAMBU_SE,147.0,1103.0
SE,POCO REDONDO,8383,2136,0,248,18,522,58,0,39,65,4861,191,85,0,76,47,0,4,0,0,9,24,POCO REDONDO,SE,POCO REDONDO_SE,673.0,3507.0
SE,POCO VERDE,9025,3013,0,155,16,701,110,0,49,46,4134,501,124,0,104,22,0,6,0,0,6,38,POCO VERDE,SE,POCO VERDE_SE,609.0,3939.0
SE,PORTO DA FOLHA,7608,2037,0,145,2,575,72,0,29,59,4302,249,36,0,63,4,0,3,0,0,5,27,PORTO DA FOLHA,SE,PORTO DA FOLHA_SE,433.0,3756.0
SE,PROPRIA,15561,3923,0,281,48,707,204,0,913,30,7033,1869,77,0,344,44,1,14,0,0,13,60,PROPRIA,SE,PROPRIA_SE,751.0,6376.0
SE,RIACHAO DO DANTAS,5166,1489,0,50,1,350,53,0,13,5,2734,380,34,0,45,1,0,4,0,0,0,7,RIACHAO DO DANTAS,SE,RIACHAO DO DANTAS_SE,170.0,2458.0
SE,RIACHUELO,1981,907,0,48,8,99,41,0,80,12,605,82,11,0,63,11,0,5,0,0,0,9,RIACHUELO,SE,RIACHUELO_SE,123.0,924.0
SE,RIBEIROPOLIS,10161,2557,0,272,149,691,94,0,147,41,3983,1410,108,0,320,322,0,3,0,1,1,62,RIBEIROPOLIS,SE,RIBEIROPOLIS_SE,863.0,4629.0
SE,ROSARIO DO CATETE,3047,1271,0,53,3,134,47,0,144,24,903,353,16,0,76,10,0,1,0,0,2,10,ROSARIO DO CATETE,SE,ROSARIO DO CATETE_SE,156.0,1416.0
SE,SALGADO,8009,2491,0,176,8,516,93,0,218,19,3434,626,195,0,182,14,1,6,0,3,0,27,SALGADO,SE,SALGADO_SE,563.0,3277.0
SE,SANTA LUZIA DO ITANHY,2921,1094,0,46,1,145,42,0,175,16,1153,85,39,0,117,1,0,3,0,0,0,4,SANTA LUZIA DO ITANHY,SE,SANTA LUZIA DO ITANHY_SE,138.0,1099.0
SE,SANTA ROSA DE LIMA,1055,365,0,22,1,63,8,0,19,6,462,71,11,0,20,1,0,0,0,0,2,4,SANTA ROSA DE LIMA,SE,SANTA ROSA DE LIMA_SE,59.0,535.0
SE,SANTANA DO SAO FRANCISCO,1433,363,0,21,0,60,11,0,26,7,770,140,11,0,20,0,0,0,0,0,0,4,SANTANA DO SAO FRANCISCO,SE,SANTANA DO SAO FRANCISCO_SE,58.0,710.0
SE,SANTO AMARO DAS BROTAS,3520,1459,0,26,12,149,68,0,107,9,1200,339,17,0,104,13,0,3,0,0,1,13,SANTO AMARO DAS BROTAS,SE,SANTO AMARO DAS BROTAS_SE,120.0,1568.0
SE,SAO CRISTOVAO,35198,15129,0,593,170,1846,592,0,1223,303,11113,2368,485,0,963,168,0,31,0,1,31,182,SAO CRISTOVAO,SE,SAO CRISTOVAO_SE,2457.0,16192.0
SE,SAO DOMINGOS,4292,1136,0,202,3,205,34,0,34,10,1910,660,27,0,53,4,0,0,0,0,1,13,SAO DOMINGOS,SE,SAO DOMINGOS_SE,309.0,2105.0
SE,SAO FRANCISCO,1114,408,0,25,5,61,13,0,17,4,397,103,25,0,49,2,0,1,0,0,0,4,SAO FRANCISCO,SE,SAO FRANCISCO_SE,75.0,495.0
SE,SAO MIGUEL DO ALEIXO,1166,324,0,16,2,71,7,0,12,5,588,101,8,0,27,1,0,0,0,0,0,4,SAO MIGUEL DO ALEIXO,SE,SAO MIGUEL DO ALEIXO_SE,51.0,594.0
SE,SIMAO DIAS,22234,5757,0,338,44,1290,231,0,323,52,11503,1825,385,0,316,48,0,5,0,0,16,101,SIMAO DIAS,SE,SIMAO DIAS_SE,1312.0,10039.0
SE,SIRIRI,2158,881,0,41,3,116,25,0,45,10,798,75,107,0,46,7,0,0,0,0,0,4,SIRIRI,SE,SIRIRI_SE,186.0,948.0
SE,TELHA,1223,326,0,18,3,42,11,0,38,10,647,97,8,0,20,1,0,0,0,0,1,1,TELHA,SE,TELHA_SE,57.0,496.0
SE,TOBIAS BARRETO,27198,6621,0,448,40,1486,308,0,729,116,14293,2296,315,0,332,38,0,20,0,0,12,144,TOBIAS BARRETO,SE,TOBIAS BARRETO_SE,1489.0,10720.0
SE,TOMAR DO GERU,4100,1069,0,105,8,229,28,0,28,16,2427,107,19,0,41,9,0,2,0,0,2,10,TOMAR DO GERU,SE,TOMAR DO GERU_SE,247.0,1571.0
SE,UMBAUBA,12745,3623,0,400,56,706,123,0,903,68,5608,768,57,0,301,67,0,5,0,0,7,53,UMBAUBA,SE,UMBAUBA_SE,862.0,4719.0
SP,ADAMANTINA,31564,16244,0,787,340,2749,1197,0,227,55,5308,2311,97,0,1138,597,3,88,0,3,9,411,ADAMANTINA,SP,ADAMANTINA_SP,2368.0,13994.0
SP,ADOLFO,3077,1709,0,69,50,275,72,0,3,3,456,82,27,0,234,64,1,6,0,3,2,21,ADOLFO,SP,ADOLFO_SP,270.0,1197.0
SP,AGUAI,26735,13377,0,1064,297,1928,1051,0,153,102,5789,1548,253,1,462,378,2,43,0,5,7,275,AGUAI,SP,AGUAI_SP,2492.0,9707.0
SP,AGUAS DA PRATA,5824,3314,0,173,23,561,273,0,22,26,978,195,18,0,86,34,1,12,0,1,1,106,AGUAS DA PRATA,SP,AGUAS DA PRATA_SP,509.0,2221.0
SP,AGUAS DE LINDOIA,17463,9359,0,252,15,1339,695,0,21,119,4039,904,173,0,222,26,0,13,0,0,6,280,AGUAS DE LINDOIA,SP,AGUAS DE LINDOIA_SP,1093.0,6985.0
SP,AGUAS DE SANTA BARBARA,5510,3217,0,171,66,572,233,0,3,52,680,106,35,0,207,89,2,7,0,0,1,69,AGUAS DE SANTA BARBARA,SP,AGUAS DE SANTA BARBARA_SP,568.0,2285.0
SP,AGUAS DE SAO PEDRO,3212,1944,0,36,2,288,187,0,9,13,388,113,7,0,123,4,0,16,0,3,0,79,AGUAS DE SAO PEDRO,SP,AGUAS DE SAO PEDRO_SP,172.0,1552.0
SP,AGUDOS,27641,15709,0,769,456,1911,1050,0,31,138,4516,1461,114,0,594,584,2,55,0,10,6,235,AGUDOS,SP,AGUDOS_SP,2191.0,11587.0
SP,ALAMBARI,3699,1831,0,158,17,316,129,0,5,17,917,161,12,0,85,22,0,3,0,2,0,24,ALAMBARI,SP,ALAMBARI_SP,295.0,1646.0
SP,ALFREDO MARCONDES,3109,1746,0,103,9,395,94,0,5,18,489,84,13,0,115,14,0,5,0,0,2,17,ALFREDO MARCONDES,SP,ALFREDO MARCONDES_SP,275.0,1312.0
SP,ALTAIR,2102,1337,0,69,13,196,51,0,0,16,227,19,49,0,89,23,0,1,0,1,0,11,ALTAIR,SP,ALTAIR_SP,201.0,792.0
SP,ALTINOPOLIS,12053,7457,0,417,193,1230,607,0,31,55,972,155,151,0,332,242,4,32,0,0,7,168,ALTINOPOLIS,SP,ALTINOPOLIS_SP,1314.0,4693.0
SP,ALTO ALEGRE,3041,1453,0,130,70,395,91,0,0,8,492,62,53,0,183,90,0,3,0,0,0,11,ALTO ALEGRE,SP,ALTO ALEGRE_SP,446.0,1153.0
SP,ALUMINIO,11179,7369,0,313,89,715,415,0,5,63,1706,164,37,0,156,44,1,28,0,4,5,65,ALUMINIO,SP,ALUMINIO_SP,735.0,4677.0
SP,ALVARES FLORENCE,2589,1389,0,93,31,305,70,0,2,10,404,82,19,0,115,46,0,6,0,0,1,16,ALVARES FLORENCE,SP,ALVARES FLORENCE_SP,279.0,1023.0
SP,ALVARES MACHADO,20009,10384,0,561,93,1768,646,0,28,33,4513,959,46,0,563,137,0,54,0,4,5,215,ALVARES MACHADO,SP,ALVARES MACHADO_SP,1491.0,7930.0
SP,ALVARO DE CARVALHO,1722,1130,0,37,3,118,65,0,1,9,260,14,34,0,39,2,0,3,0,0,0,7,ALVARO DE CARVALHO,SP,ALVARO DE CARVALHO_SP,130.0,688.0
SP,ALVINLANDIA,1899,1146,0,46,14,195,75,0,3,8,264,30,23,0,55,19,0,3,0,0,6,12,ALVINLANDIA,SP,ALVINLANDIA_SP,154.0,736.0
SP,AMERICANA,209991,125313,0,3644,1000,16098,11462,0,711,536,33098,7714,570,0,3429,1402,11,633,0,58,52,4260,AMERICANA,SP,AMERICANA_SP,12602.0,100789.0
SP,AMERICO BRASILIENSE,29063,15365,0,736,637,1627,1014,0,92,95,6368,829,221,0,946,831,5,76,0,51,12,158,AMERICO BRASILIENSE,SP,AMERICO BRASILIENSE_SP,2320.0,10695.0
SP,AMERICO DE CAMPOS,4586,2630,0,155,30,477,121,0,3,21,652,193,35,0,199,38,0,13,0,0,0,19,AMERICO DE CAMPOS,SP,AMERICO DE CAMPOS_SP,403.0,1711.0
SP,AMPARO,63312,32683,0,1491,336,4351,3039,0,121,247,15348,3351,172,0,680,486,4,208,0,8,25,762,AMPARO,SP,AMPARO_SP,3743.0,26067.0
SP,ANALANDIA,3417,2014,0,134,68,258,180,0,11,22,449,40,24,0,88,90,1,6,0,0,2,30,ANALANDIA,SP,ANALANDIA_SP,345.0,1215.0
SP,ANDRADINA,53979,25162,0,1271,480,3882,1330,0,162,123,11855,6397,218,1,2049,478,10,58,0,5,45,453,ANDRADINA,SP,ANDRADINA_SP,3797.0,22026.0
SP,ANGATUBA,16756,8953,0,478,201,1430,572,0,27,56,3257,805,165,0,345,273,2,63,0,5,5,119,ANGATUBA,SP,ANGATUBA_SP,1397.0,6529.0
SP,ANHEMBI,3172,1990,0,98,12,318,130,0,7,42,353,23,39,0,117,18,0,7,0,1,0,17,ANHEMBI,SP,ANHEMBI_SP,282.0,1250.0
SP,ANHUMAS,2592,1456,0,98,7,301,75,0,0,17,420,73,16,0,91,18,0,1,0,0,1,18,ANHUMAS,SP,ANHUMAS_SP,283.0,1057.0
SP,APARECIDA,24400,13225,0,545,57,1598,1517,0,85,101,4997,780,631,0,374,72,1,66,0,9,17,325,APARECIDA,SP,APARECIDA_SP,2064.0,10266.0
SP,APARECIDA D'OESTE,3778,2120,0,125,11,349,106,0,10,14,591,169,39,0,201,13,0,11,0,0,0,19,APARECIDA D'OESTE,SP,APARECIDA D'OESTE_SP,344.0,1217.0
SP,APIAI,15319,7711,0,499,195,1334,549,0,10,85,3898,336,121,0,208,235,1,21,0,8,4,104,APIAI,SP,APIAI_SP,1316.0,6239.0
SP,ARACARIGUAMA,15408,8624,0,579,202,1280,660,0,7,70,2644,298,62,0,311,421,0,20,0,18,2,210,ARACARIGUAMA,SP,ARACARIGUAMA_SP,1468.0,6568.0
SP,ARACATUBA,197039,88919,0,3813,1640,12493,7702,0,2468,296,49118,18062,788,0,6182,2380,18,491,0,22,65,2582,ARACATUBA,SP,ARACATUBA_SP,12029.0,81381.0
SP,ARACOIABA DA SERRA,29010,16007,0,711,148,2450,1267,0,19,108,6048,802,34,0,644,146,2,53,0,17,13,541,ARACOIABA DA SERRA,SP,ARACOIABA DA SERRA_SP,1850.0,12841.0
SP,ARAMINA,3664,2304,0,118,70,371,128,0,10,20,284,44,33,0,141,111,0,8,0,1,1,20,ARAMINA,SP,ARAMINA_SP,420.0,1391.0
SP,ARANDU,3768,2233,0,102,8,330,180,0,0,18,614,74,40,0,114,14,0,8,0,1,1,31,ARANDU,SP,ARANDU_SP,296.0,1592.0
SP,ARAPEI,1310,778,0,55,2,113,53,0,10,14,229,13,9,0,25,0,0,0,0,0,0,9,ARAPEI,SP,ARAPEI_SP,138.0,392.0
SP,ARARAQUARA,211936,117012,0,4011,1685,13115,10156,5,1394,529,43699,7940,1138,0,4672,2771,12,352,0,33,145,3267,ARARAQUARA,SP,ARARAQUARA_SP,12845.0,90630.0
SP,ARARAS,119746,62834,0,2448,909,7320,5134,0,1195,332,24589,10087,476,0,1509,1155,14,340,1,35,28,1340,ARARAS,SP,ARARAS_SP,6746.0,50940.0
SP,ARCO-IRIS,1220,601,0,90,8,148,32,0,1,7,224,34,14,0,40,15,0,0,0,0,0,6,ARCO-IRIS,SP,ARCO-IRIS_SP,194.0,495.0
SP,AREALVA,5649,2983,0,232,26,715,203,0,5,42,902,186,41,0,217,38,2,10,0,0,3,44,AREALVA,SP,AREALVA_SP,624.0,2273.0
SP,AREIAS,1986,1174,0,57,1,177,74,0,5,4,411,14,9,0,41,2,0,0,0,0,0,17,AREIAS,SP,AREIAS_SP,131.0,739.0
SP,AREIOPOLIS,6603,4079,0,167,51,413,230,0,14,38,904,180,161,0,249,61,1,13,0,0,2,40,AREIOPOLIS,SP,AREIOPOLIS_SP,562.0,2556.0
SP,ARIRANHA,6798,3684,0,258,130,577,231,1,9,25,844,149,182,0,328,321,1,14,0,2,3,39,ARIRANHA,SP,ARIRANHA_SP,800.0,2489.0
SP,ARTUR NOGUEIRA,47913,26373,0,1216,294,3733,2095,0,129,145,9868,1959,223,0,977,297,0,101,0,1,9,493,ARTUR NOGUEIRA,SP,ARTUR NOGUEIRA_SP,3276.0,19826.0
SP,ARUJA,70039,41820,0,2772,768,5293,4486,1,110,358,8513,1637,513,0,920,860,3,272,0,79,33,1601,ARUJA,SP,ARUJA_SP,6899.0,29835.0
SP,ASPASIA,1418,764,0,21,4,143,28,0,1,9,290,29,7,0,103,7,0,7,0,0,0,5,ASPASIA,SP,ASPASIA_SP,102.0,523.0
SP,ASSIS,94317,45331,0,2352,1091,7069,3627,0,702,221,21554,5723,423,0,2878,1939,7,182,1,64,44,1109,ASSIS,SP,ASSIS_SP,7338.0,37145.0
SP,ATIBAIA,146950,80502,0,3040,1128,10993,7884,0,197,467,28810,5361,302,1,2045,2719,8,163,0,72,54,3204,ATIBAIA,SP,ATIBAIA_SP,9660.0,66490.0
SP,AURIFLAMA,13233,6446,0,435,75,1306,519,0,23,37,2732,743,67,0,584,107,1,28,0,0,2,128,AURIFLAMA,SP,AURIFLAMA_SP,1225.0,4592.0
SP,AVAI,2696,1537,0,107,55,264,106,0,1,23,317,27,37,0,122,77,0,6,0,1,0,16,AVAI,SP,AVAI_SP,331.0,973.0
SP,AVANHANDAVA,7362,3876,0,220,78,483,215,0,13,20,1391,374,100,0,348,178,0,8,0,4,0,54,AVANHANDAVA,SP,AVANHANDAVA_SP,646.0,2812.0
SP,AVARE,77333,42189,0,1612,410,6049,3561,0,143,166,14655,4088,293,0,2324,563,4,182,0,5,21,1068,AVARE,SP,AVARE_SP,5147.0,33572.0
SP,BADY BASSITT,20696,11585,0,454,274,1889,833,0,44,33,3352,624,77,1,831,405,2,11,0,27,13,241,BADY BASSITT,SP,BADY BASSITT_SP,1593.0,9686.0
SP,BALBINOS,913,568,0,30,3,81,39,0,0,5,121,22,8,0,23,7,0,1,0,0,0,5,BALBINOS,SP,BALBINOS_SP,74.0,422.0
SP,BALSAMO,8080,4277,0,269,97,873,349,0,11,6,1146,402,22,0,294,211,2,7,0,3,1,110,BALSAMO,SP,BALSAMO_SP,739.0,3305.0
SP,BANANAL,5323,3120,0,183,31,439,267,0,34,26,904,60,47,0,88,27,0,11,0,1,2,83,BANANAL,SP,BANANAL_SP,509.0,1773.0
SP,BARAO DE ANTONINA,1772,1016,0,52,3,172,52,0,0,6,342,33,15,0,62,8,0,4,0,0,1,6,BARAO DE ANTONINA,SP,BARAO DE ANTONINA_SP,131.0,766.0
SP,BARBOSA,3928,2176,0,134,22,258,96,0,8,12,793,127,56,0,175,44,0,7,0,0,1,19,BARBOSA,SP,BARBOSA_SP,333.0,1387.0
SP,BARIRI,29145,14915,0,1001,266,2529,1286,0,210,74,5505,1624,120,0,834,346,5,191,0,0,10,229,BARIRI,SP,BARIRI_SP,2449.0,11479.0
SP,BARRA BONITA,32366,18090,0,937,255,2336,1605,9,200,81,5484,1320,280,0,962,337,16,110,0,4,20,320,BARRA BONITA,SP,BARRA BONITA_SP,2440.0,12285.0
SP,BARRA DO CHAPEU,3199,1341,0,100,6,337,116,0,2,21,1153,36,20,0,33,12,0,3,0,0,2,17,BARRA DO CHAPEU,SP,BARRA DO CHAPEU_SP,255.0,1355.0
SP,BARRA DO TURVO,2510,1261,0,111,31,216,70,0,5,29,538,55,76,0,89,12,1,2,0,0,2,12,BARRA DO TURVO,SP,BARRA DO TURVO_SP,337.0,975.0
SP,BARRETOS,115346,55026,0,2511,661,7849,5261,1,906,296,27843,9221,578,1,2501,945,16,189,1,11,53,1476,BARRETOS,SP,BARRETOS_SP,7686.0,48295.0
SP,BARRINHA,20309,10766,0,583,138,1432,850,0,107,106,3611,1498,268,0,467,177,1,45,0,50,20,190,BARRINHA,SP,BARRINHA_SP,1800.0,8760.0
SP,BARUERI,227578,127546,0,7266,2544,16913,14206,0,134,893,33774,7454,1292,0,2005,4291,4,611,0,213,43,8389,BARUERI,SP,BARUERI_SP,20030.0,101948.0
SP,BASTOS,20200,9673,0,1040,265,1619,547,0,65,44,3806,1755,187,0,552,405,5,36,0,0,1,200,BASTOS,SP,BASTOS_SP,2237.0,7879.0
SP,BATATAIS,50280,27387,0,1252,390,4425,2402,0,643,168,8542,1716,225,0,1454,638,3,338,0,3,15,679,BATATAIS,SP,BATATAIS_SP,3986.0,19551.0
SP,BAURU,318773,187194,0,6698,1284,23127,14437,2,445,541,55499,11231,1253,2,8770,1926,74,1747,0,46,109,4388,BAURU,SP,BAURU_SP,18309.0,146841.0
SP,BEBEDOURO,76589,35885,0,1879,1211,5672,3107,1,584,202,14095,8521,412,0,2031,1952,2,129,0,10,45,851,BEBEDOURO,SP,BEBEDOURO_SP,6090.0,29678.0
SP,BENTO DE ABREU,1753,988,0,57,4,124,67,0,3,10,293,69,21,0,86,10,0,13,0,0,0,8,BENTO DE ABREU,SP,BENTO DE ABREU_SP,130.0,700.0
SP,BERNARDINO DE CAMPOS,8687,5028,0,417,101,872,322,0,30,38,1067,245,39,0,302,109,4,28,0,0,2,83,BERNARDINO DE CAMPOS,SP,BERNARDINO DE CAMPOS_SP,984.0,2911.0
SP,BERTIOGA,37847,18933,0,567,28,2813,2165,0,116,116,8636,2237,159,1,1173,28,10,48,1,22,23,771,BERTIOGA,SP,BERTIOGA_SP,1956.0,19004.0
SP,BILAC,6590,3464,0,196,43,573,174,0,48,7,1288,393,27,0,231,47,0,18,1,6,1,73,BILAC,SP,BILAC_SP,533.0,2619.0
SP,BIRIGUI,116418,50431,0,2175,476,7199,3842,0,2969,150,29156,14543,185,0,3008,691,15,379,0,6,35,1158,BIRIGUI,SP,BIRIGUI_SP,6223.0,47172.0
SP,BIRITIBA-MIRIM,17679,11133,0,562,24,1365,936,0,30,203,2358,325,302,0,235,14,0,10,0,23,5,154,BIRITIBA-MIRIM,SP,BIRITIBA-MIRIM_SP,1533.0,7195.0
SP,BOA ESPERANCA DO SUL,9242,5809,0,348,125,812,396,0,62,45,896,169,138,0,230,135,0,26,0,3,3,45,BOA ESPERANCA DO SUL,SP,BOA ESPERANCA DO SUL_SP,994.0,3142.0
SP,BOCAINA,8646,4947,0,196,39,775,406,0,73,42,1231,446,47,0,292,52,0,20,0,2,0,78,BOCAINA,SP,BOCAINA_SP,589.0,3277.0
SP,BOFETE,7260,4277,0,253,43,758,372,0,3,67,1010,80,70,0,196,43,1,28,0,2,1,56,BOFETE,SP,BOFETE_SP,698.0,2653.0
SP,BOITUVA,59509,32859,0,1883,1518,4863,2673,0,87,201,8498,1838,191,0,1409,2391,50,69,0,10,23,946,BOITUVA,SP,BOITUVA_SP,5548.0,26171.0
SP,BOM JESUS DOS PERDOES,20286,11804,0,666,96,1561,857,0,21,95,3894,572,79,0,269,88,5,9,0,8,8,254,BOM JESUS DOS PERDOES,SP,BOM JESUS DOS PERDOES_SP,1475.0,8610.0
SP,BOM SUCESSO DE ITARARE,2308,1126,0,114,59,217,87,0,3,5,466,10,21,0,74,116,0,0,0,0,1,9,BOM SUCESSO DE ITARARE,SP,BOM SUCESSO DE ITARARE_SP,273.0,875.0
SP,BORA,698,299,0,45,12,77,17,0,0,6,107,11,5,0,64,54,0,0,0,0,0,1,BORA,SP,BORA_SP,93.0,295.0
SP,BORACEIA,3440,1831,0,295,60,357,135,1,4,13,397,60,27,0,154,77,0,7,0,0,2,20,BORACEIA,SP,BORACEIA_SP,551.0,1352.0
SP,BORBOREMA,13246,6918,0,481,197,1250,513,0,52,61,1904,561,149,0,719,277,6,28,0,0,5,125,BORBOREMA,SP,BORBOREMA_SP,1532.0,4252.0
SP,BOREBI,1699,946,0,52,9,175,66,0,1,16,296,48,12,0,51,16,0,3,0,0,1,7,BOREBI,SP,BOREBI_SP,148.0,740.0
SP,BOTUCATU,122992,72405,0,2049,499,8818,6114,0,612,397,20840,4472,579,1,3370,621,4,251,0,33,40,1887,BOTUCATU,SP,BOTUCATU_SP,7479.0,50962.0
SP,BRAGANCA PAULISTA,160316,87202,0,3558,510,11962,7371,0,339,501,33490,8409,601,0,2196,590,21,236,0,33,66,3231,BRAGANCA PAULISTA,SP,BRAGANCA PAULISTA_SP,9655.0,71422.0
SP,BRAUNA,3773,1957,0,119,53,439,146,0,5,11,574,109,109,0,131,93,0,6,0,0,1,20,BRAUNA,SP,BRAUNA_SP,510.0,1443.0
SP,BREJO ALEGRE,1871,792,0,168,19,123,55,0,0,1,326,69,22,0,144,142,0,3,0,0,1,6,BREJO ALEGRE,SP,BREJO ALEGRE_SP,258.0,646.0
SP,BRODOWSKI,19892,11255,0,760,157,2383,1015,0,125,77,2245,757,62,0,524,216,2,51,0,4,4,255,BRODOWSKI,SP,BRODOWSKI_SP,2287.0,8270.0
SP,BROTAS,20414,11207,0,561,273,1682,1272,0,56,92,2677,932,240,0,582,545,3,54,0,0,9,229,BROTAS,SP,BROTAS_SP,2001.0,7465.0
SP,BURI,13237,6837,0,587,178,1186,462,0,22,68,2473,552,146,0,330,240,2,19,0,2,6,127,BURI,SP,BURI_SP,1498.0,4920.0
SP,BURITAMA,14336,6613,0,423,63,1126,486,0,22,43,2807,1597,79,0,755,171,0,28,0,0,4,119,BURITAMA,SP,BURITAMA_SP,1098.0,5767.0
SP,BURITIZAL,3747,1824,0,165,95,418,126,0,13,23,476,81,40,0,174,258,1,6,0,0,6,41,BURITIZAL,SP,BURITIZAL_SP,502.0,1270.0
SP,CABRALIA PAULISTA,3223,1827,0,176,79,244,126,0,7,9,469,48,24,0,109,82,2,13,0,0,0,8,CABRALIA PAULISTA,SP,CABRALIA PAULISTA_SP,382.0,1128.0
SP,CABREUVA,37198,21648,0,1222,253,2760,1516,0,41,145,7222,1112,74,0,405,325,1,48,0,8,27,391,CABREUVA,SP,CABREUVA_SP,2733.0,16065.0
SP,CACAPAVA,68797,41901,0,1365,512,3942,2967,0,373,270,12376,2066,258,1,909,737,1,124,4,29,24,938,CACAPAVA,SP,CACAPAVA_SP,3812.0,28873.0
SP,CACHOEIRA PAULISTA,19086,11457,0,407,59,1188,797,0,166,123,3625,579,49,1,330,52,2,51,0,0,4,196,CACHOEIRA PAULISTA,SP,CACHOEIRA PAULISTA_SP,1012.0,8442.0
SP,CACONDE,13273,8216,0,347,14,1446,626,0,7,92,1991,134,74,0,168,23,0,20,0,0,4,111,CACONDE,SP,CACONDE_SP,1017.0,4546.0
SP,CAFELANDIA,12509,7159,0,332,180,887,485,0,25,41,1829,484,107,0,473,338,4,37,0,1,5,122,CAFELANDIA,SP,CAFELANDIA_SP,1022.0,4731.0
SP,CAIABU,2478,1567,0,40,7,244,61,0,2,14,342,61,49,0,69,8,0,2,0,0,0,12,CAIABU,SP,CAIABU_SP,196.0,858.0
SP,CAIEIRAS,58939,37116,0,1329,244,4546,3111,0,38,266,8415,1427,539,0,624,254,3,47,0,22,19,939,CAIEIRAS,SP,CAIEIRAS_SP,3999.0,26886.0
SP,CAIUA,2359,1250,0,61,19,200,55,0,3,18,509,71,30,0,104,30,0,5,0,0,0,4,CAIUA,SP,CAIUA_SP,192.0,909.0
SP,CAJAMAR,61878,36657,0,1832,929,4631,3177,0,37,354,9198,1652,551,0,556,1050,0,55,0,17,21,1161,CAJAMAR,SP,CAJAMAR_SP,5411.0,28655.0
SP,CAJATI,19495,9191,0,799,256,1446,611,0,3,77,4570,1247,266,0,489,390,3,11,0,4,11,121,CAJATI,SP,CAJATI_SP,2062.0,7715.0
SP,CAJOBI,6756,4126,0,249,80,673,237,0,17,18,678,185,124,0,228,97,0,3,0,1,4,36,CAJOBI,SP,CAJOBI_SP,704.0,2816.0
SP,CAJURU,19373,11140,0,535,122,1891,808,0,47,50,2548,1042,153,0,662,123,0,67,0,2,10,173,CAJURU,SP,CAJURU_SP,1578.0,7544.0
SP,CAMPINA DO MONTE ALEGRE,3822,2149,0,128,30,368,121,0,3,25,656,99,43,0,115,44,0,21,0,0,0,20,CAMPINA DO MONTE ALEGRE,SP,CAMPINA DO MONTE ALEGRE_SP,350.0,1600.0
SP,CAMPINAS,1019135,649765,0,20400,4484,67117,56368,0,797,3670,145474,22332,5389,15,13054,5786,8,4548,2,213,314,19399,CAMPINAS,SP,CAMPINAS_SP,60622.0,461945.0
SP,CAMPO LIMPO PAULISTA,56865,36019,0,773,260,3330,2655,0,37,140,10531,1590,89,0,560,274,0,51,0,11,18,527,CAMPO LIMPO PAULISTA,SP,CAMPO LIMPO PAULISTA_SP,2428.0,24253.0
SP,CAMPOS DO JORDAO,44886,26277,0,785,64,3506,2291,0,46,225,9179,886,71,2,477,58,5,64,0,12,40,898,CAMPOS DO JORDAO,SP,CAMPOS DO JORDAO_SP,2450.0,18522.0
SP,CAMPOS NOVOS PAULISTA,3142,1575,0,149,42,354,106,0,5,13,523,142,59,0,78,64,0,2,0,0,9,21,CAMPOS NOVOS PAULISTA,SP,CAMPOS NOVOS PAULISTA_SP,420.0,1123.0
SP,CANANEIA,5068,2568,0,111,4,405,246,0,8,14,1049,371,18,0,185,8,0,7,0,1,2,71,CANANEIA,SP,CANANEIA_SP,302.0,2240.0
SP,CANAS,2603,1466,0,130,20,200,112,0,1,16,512,47,13,0,52,19,0,0,0,2,0,13,CANAS,SP,CANAS_SP,245.0,1147.0
SP,CANDIDO MOTA,24922,12879,0,1195,317,2388,963,0,168,87,4137,1278,87,0,699,460,11,44,0,1,3,205,CANDIDO MOTA,SP,CANDIDO MOTA_SP,2936.0,8818.0
SP,CANDIDO RODRIGUES,2309,1327,0,138,15,265,78,0,10,15,262,46,22,0,87,23,1,5,0,0,1,14,CANDIDO RODRIGUES,SP,CANDIDO RODRIGUES_SP,272.0,908.0
SP,CANITAR,3060,1840,0,68,45,163,87,0,2,17,530,122,23,0,84,72,0,0,0,0,0,7,CANITAR,SP,CANITAR_SP,179.0,1418.0
SP,CAPAO BONITO,32859,15700,0,1103,438,2512,1062,0,28,219,6864,3098,279,1,637,586,4,49,0,2,3,274,CAPAO BONITO,SP,CAPAO BONITO_SP,3025.0,12944.0
SP,CAPELA DO ALTO,16380,8644,0,724,82,1383,598,0,15,101,3594,609,66,0,314,98,3,31,0,13,9,96,CAPELA DO ALTO,SP,CAPELA DO ALTO_SP,1524.0,6366.0
